ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Source
boun1245,Bo-Ung,Papunesia,-5.8626,144.086,boun1245,mux,numerals
boun1246,Bouni-Bobe,Papunesia,-3.067293,141.932259,boun1246,suo,barlowpacific
bowa1234,Manus Koro,Papunesia,-2.03429,147.14267,bowa1234,kxr,abvd;barlowpacific;numerals
brag1240,Bragat,Papunesia,-3.48707,142.495,brag1240,aof,
brem1238,Barem,Papunesia,-4.67372,145.562,brem1238,buq,barlowpacific
brer1240,Breri,Papunesia,-4.73271,144.707,brer1240,brq,barlowpacific;numerals
broo1239,Brooke's Point Palawano,Papunesia,8.83891,117.871,broo1239,plw,barlowpacific;numerals
brun1242,Brunei,Papunesia,4.456045,114.429505,brun1242,kxd,abvd;barlowpacific
brun1245,Brunei Bisaya-Dusun,Papunesia,4.60791,114.517,brun1245,bsb,barlowpacific;numerals
budi1249,Budibud,Papunesia,-9.29802,153.689,budi1249,btp,barlowpacific
budo1241,Budong-Budong,Papunesia,-2.07756,119.327,budo1241,bdx,barlowpacific
buga1250,Bugawac,Papunesia,-6.67519,147.32,buga1250,buk,barlowpacific;numerals
bugh1239,Bughotu,Papunesia,-8.47948,159.802,bugh1239,bgt,abvd;numerals
bugi1244,Buginese,Papunesia,-4.47,119.977,bugi1244,bug,abvd;barlowpacific;googleuninum;numerals
buhi1245,Buhid,Papunesia,12.6396,121.21,buhi1245,bku,abvd;numerals
buhu1237,Buhutu,Papunesia,-10.5074,150.18,buhu1237,bxh,abvd;barlowpacific;numerals
buka1257,Bukar-Sadung Bidayuh,Papunesia,0.96817,110.657,buka1257,sdo,numerals
buka1261,Bukat,Papunesia,1.29075,113.246,buka1261,bvk,abvd;numerals
buki1247,Bukit Malay,Papunesia,-2.75049,115.64,buki1247,bvu,barlowpacific
buki1248,Bukitan,Papunesia,2.34947,114.895,buki1248,bkn,barlowpacific;numerals
buki1249,Bukiyip,Papunesia,-3.47169,143.111,buki1249,ape,barlowpacific;numerals
bulg1265,Bulgebi,Papunesia,-5.69713,146.403,bulg1265,bmp,
buli1255,Buli (Indonesia),Papunesia,1.0008,128.443,buli1255,bzq,abvd;barlowpacific;numerals
bulu1253,Bulu (Papua New Guinea),Papunesia,-5.06134,150.101,bulu1253,bjl,abvd;barlowpacific;numerals
bumb1241,Bumbita Arapesh,Papunesia,-3.65508,142.859,bumb1241,aon,barlowpacific;numerals
buna1276,Bunama,Papunesia,-10.0761,151.066,buna1276,bdd,abvd;numerals
buna1277,Buna,Papunesia,-3.95553,144.119,buna1277,bvn,barlowpacific
buna1278,Bunak,Papunesia,-9.13618,125.216,buna1278,bfn,barlowpacific;lexirumah;numerals
bung1269,Bungku,Papunesia,-3.22197,122.212,bung1269,bkz,abvd;barlowpacific;numerals
bung1270,Bungain,Papunesia,-3.69674,143.796,bung1270,but,barlowpacific;numerals
bunn1240,Bun,Papunesia,-4.51885,143.892,bunn1240,buv,barlowpacific
bunu1267,Bunun,Papunesia,23.4116,121.025,bunu1267,bnn,abvd;numerals
buol1237,Buol,Papunesia,0.97727,121.519,buol1237,blf,abvd;barlowpacific;numerals
bura1276,Burate,Papunesia,-2.79301,136.038,bura1276,bti,numerals
burm1263,Burmbar,Papunesia,-16.41653,167.73124,burm1263,vrt,abvd;numerals
burm1264,Burmeso,Papunesia,-2.47582,138.203,burm1264,bzu,barlowpacific;numerals
buru1303,Buru (Indonesia),Papunesia,-3.43957,126.632,buru1303,mhs,abvd;barlowpacific;lexirumah;numerals
buru1304,Burusu,Papunesia,3.36912,117.012,buru1304,bqr,barlowpacific;numerals
buru1306,Burum-Mindik,Papunesia,-6.51663,147.333,buru1306,bmu,barlowpacific;numerals
buru1307,Burumakok,Papunesia,-5.12217,140.03,buru1307,aip,barlowpacific
buru1308,Buruwai,Papunesia,-3.54561,133.327,buru1308,asi,numerals
buru1309,Burui,Papunesia,-4.03527,143.015,buru1309,bry,barlowpacific
busa1254,Busami,Papunesia,-1.73681,136.032,busa1254,bsm,numerals
busa1255,Busang Kayan,Papunesia,0.03494,115.401,busa1255,bfg,barlowpacific;numerals
bush1250,Kibosy Kiantalaotsy-Majunga,Africa,-12.9652,45.1368,bush1250,buc,barlowpacific
buso1238,Busoa,Papunesia,-5.60524,122.622,buso1238,bup,lexirumah;numerals
buta1242,Butam,Papunesia,-4.471696,152.245674,buta1242,,barlowpacific
butb1235,Butbut Kalinga,Papunesia,17.2239,121.091,butb1235,kyb,numerals
butm1237,Farafi,Papunesia,-15.3353,167.034,butm1237,bnr,abvd;numerals
butu1244,Butuanon,Papunesia,8.87009,125.418,butu1244,btw,abvd;numerals
bwai1242,Bwaidoka,Papunesia,-9.51158,150.297,bwai1242,bwd,abvd;barlowpacific;numerals
bwan1241,Bwanabwana,Papunesia,-10.6599,151.034,bwan1241,tte,abvd;barlowpacific;numerals
bwat1240,Bwatoo,Papunesia,-21.3777,165.076,bwat1240,bwa,abvd;numerals
bwen1239,Bwenelang,Papunesia,-16.338946,167.660849,bwen1239,,abvd
caac1237,Caac,Papunesia,-20.4114,164.578,caac1237,msq,abvd;numerals
cacg1235,Cacgia Roglai,Eurasia,11.6489,109.138,cacg1235,roc,numerals
cala1258,Calamian Tagbanwa,Papunesia,12.0716,120.094,cala1258,tbk,abvd;numerals
calu1238,Caluyanun,Papunesia,12.0489,121.384,calu1238,clu,abvd;numerals
cama1250,Camarines Norte Agta,Papunesia,14.1571,122.835,cama1250,abd,abvd
camp1262,Campalagian,Papunesia,-4.016667,119.623611,camp1262,cml,barlowpacific
capi1239,Capiznon,Papunesia,11.4122,122.954,capi1239,cps,barlowpacific
cari1276,Caribbean Javanese,South America,5.62695,-54.6305,cari1276,jvn,barlowpacific
caro1242,Carolinian,Papunesia,15.205,145.765,caro1242,cal,abvd;numerals
casi1235,Casiguran-Nagtipunan Agta,Papunesia,16.2176,121.878,casi1235,dgc,abvd;numerals
casu1237,Casuarina Coast Asmat,Papunesia,-6.43005,138.566,casu1237,asc,
cebu1242,Cebuano,Papunesia,8.38799,124.367,cebu1242,ceb,abvd;googleuninum;numerals
cemu1238,Cemuhî,Papunesia,-20.8489,165.13,cemu1238,cam,abvd;numerals
cent2053,South Barisan Malay,Papunesia,-3.79673,103.137,cent2053,pse,abvd;barlowpacific
cent2058,Central Maewo,Papunesia,-15.0784,168.135,cent2058,mwo,abvd;numerals
cent2072,Central Masela,Papunesia,-8.15414,129.865,cent2072,mxz,abvd;lexirumah;numerals
cent2084,Central Cagayan Agta,Papunesia,17.9571,121.857,cent2084,agt,abvd;numerals
cent2087,Coastal-Naga Bikol,Papunesia,13.7574,123.403,cent2087,bcl,abvd;barlowpacific
cent2089,Central Subanen,Papunesia,8.12701,123.018,cent2089,syb,abvd;barlowpacific;numerals
cent2090,Central Tagbanwa,Papunesia,10.6519,119.338,cent2090,tgt,abvd;numerals
cent2091,Central Palawano,Papunesia,8.77013,117.838,cent2091,plc,barlowpacific
cent2092,Central Sama,Papunesia,7.004574,118.455978,cent2092,sml,abvd;numerals
cent2098,Central Berawan,Papunesia,3.97194,114.565,cent2098,zbc,numerals
cent2100,Kadazan Dusun,Papunesia,6.02998,116.681,cent2100,dtp,abvd;barlowpacific;numerals
cent2101,Central Melanau,Papunesia,2.524086,111.346451,cent2101,mel,abvd;googleuninum;numerals
cent2117,Central Asmat,Papunesia,-5.80391,138.471,cent2117,cns,barlowpacific;numerals
cent2118,Central Awyu,Papunesia,-6.29363,139.693,cent2118,awu,barlowpacific;numerals
cent2292,Central Bontoc,Papunesia,17.08,120.92,cent2292,lbk,abvd;numerals
cham1312,Chamorro,Papunesia,13.438011,144.74474,cham1312,cha,abvd;numerals
cham1313,Chambri,Papunesia,-4.27831,143.097,cham1313,can,barlowpacific
chan1319,Changriwa,Papunesia,-4.28364,143.696,chan1319,cga,barlowpacific
chek1238,Cheke Holo,Papunesia,-8.27055,159.625,chek1238,mrn,abvd;numerals
chen1259,Chenapian,Papunesia,-4.25154,142.317,chen1259,cjn,barlowpacific
chru1239,Chru,Eurasia,11.6625,108.529,chru1239,cje,abvd;numerals
chua1250,Chuave,Papunesia,-6.17824,145.139,chua1250,cjv,barlowpacific;numerals
chuu1238,Chuukese,Papunesia,7.346993,151.598607,chuu1238,chk,abvd;numerals
ciac1237,Cia-Cia,Papunesia,-5.68289,122.791,ciac1237,cia,abvd;lexirumah;numerals
cina1236,Cinamiguin Manobo,Papunesia,9.1793,124.721,cina1236,mkx,barlowpacific
cita1245,Citak,Papunesia,-5.58276,139.461,cita1245,txt,numerals
coas1295,Coastal Konjo,Papunesia,-5.41532,120.304,coas1295,kjc,barlowpacific;numerals
coco1260,Cocos Islands Malay,Papunesia,-12.193342,96.833679,coco1260,coa,barlowpacific
coll1240,Col,Papunesia,-3.52245,103.451,coll1240,liw,numerals
cota1241,Cotabato Manobo,Papunesia,6.39417,124.234,cota1241,mta,abvd;numerals
cuyo1237,Cuyonon,Papunesia,10.3201,119.3,cuyo1237,cyo,abvd;numerals
daak1235,Da'a Kaili,Papunesia,-1.21051,119.527,daak1235,kzf,barlowpacific
daan1235,Daantanai',Papunesia,-6.43363,155.748,daan1235,lni,
dabe1239,Dabe,Papunesia,-2.05082,139.116,dabe1239,dbe,barlowpacific
dadi1250,Dadibi,Papunesia,-6.65765,144.511,dadi1250,mps,barlowpacific;numerals
daga1275,Daga,Papunesia,-9.9747,149.263,daga1275,dgz,barlowpacific;numerals
daii1240,Dai,Papunesia,-7.55894,129.687,daii1240,dij,abvd;lexirumah;numerals
daka1243,Dakaka,Papunesia,-16.2696,168.013,daka1243,bpa,abvd;numerals
dakk1238,Dakka,Papunesia,-3.33671,119.235,dakk1238,dkk,
dama1272,Damal,Papunesia,-4.17345,137.496,dama1272,uhn,barlowpacific;numerals
damb1246,Dambi,Papunesia,-7.00587,146.474,damb1246,dac,barlowpacific;numerals
damp1237,Dampelas,Papunesia,0.70234,120.219,damp1237,dms,barlowpacific;numerals
dana1254,Danaru,Papunesia,-5.53634,145.457,dana1254,dnr,barlowpacific
dano1240,Dano,Papunesia,-5.92188,145.254,dano1240,aso,barlowpacific;numerals
daon1243,Daonda,Papunesia,-3.31443,141.22,daon1243,dnd,barlowpacific
daoo1238,Dao,Papunesia,-3.28643,136.421,daoo1238,daz,numerals
daro1239,Daro-Matu Melanau,Papunesia,2.54435,111.536,daro1239,dro,
dava1245,Davawenyo,Papunesia,7.22613,126.458,dava1245,daw,numerals
dawa1242,Dawawa,Papunesia,-10.1692,149.999,dawa1242,dww,abvd;barlowpacific;numerals
dawe1237,Dawera-Daweloor,Papunesia,-7.76324,130.06,dawe1237,ddw,abvd;lexirumah;numerals
dedu1240,Dedua,Papunesia,-6.38206,147.627,dedu1240,ded,barlowpacific;numerals
dege1247,Degenan,Papunesia,-5.70892,146.572,dege1247,dge,barlowpacific
dehu1237,Dehu,Papunesia,-20.8892,167.229,dehu1237,dhv,abvd;numerals
dela1251,Dela-Oenale,Papunesia,-10.8469,122.852,dela1251,row,barlowpacific;lexirumah;numerals
demi1242,Demisa,Papunesia,-2.54564,136.694,demi1242,dei,numerals
demm1245,Dem,Papunesia,-3.72183,137.632,demm1245,dem,barlowpacific;numerals
demt1241,Demta,Papunesia,-2.38475,140.166,demt1241,dmy,barlowpacific
deng1253,Dengka,Papunesia,-10.7866,122.946,deng1253,dnk,barlowpacific
dera1245,Dera (Indonesia),Papunesia,-3.52309,140.947,dera1245,kbv,barlowpacific;numerals
dhao1237,Dhao,Papunesia,-10.8098,122.658,dhao1237,nfa,lexirumah;numerals
diaa1238,Alu-Sinagen,Papunesia,-3.38837,142.248,diaa1238,dia,barlowpacific
diba1242,Dibabawon Manobo,Papunesia,7.85664,126.018,diba1242,mbd,abvd
dibi1240,Dibiyaso,Papunesia,-7.82096,142.779,dibi1240,dby,barlowpacific
dica1235,Dicamay Agta,Papunesia,17.8846,121.606,dica1235,duy,barlowpacific
dima1252,Dima,Papunesia,-9.70322,149.605,dima1252,jma,barlowpacific
dimi1244,Gavak,Papunesia,-4.8296,145.676,dimi1244,dmc,barlowpacific
diod1237,Diodio,Papunesia,-9.38654,150.168,diod1237,ddi,abvd;numerals
diuw1238,Diuwe,Papunesia,-5.12627,139.455,diuw1238,diy,
dixo1238,Dixon Reef,Papunesia,-16.3267,167.516,dixo1238,dix,abvd
dobe1238,Dobel,Papunesia,-6.32531,134.638,dobe1238,kvo,abvd;lexirumah;numerals
dobu1241,Dobu,Papunesia,-9.63239,150.825,dobu1241,dob,abvd;barlowpacific;numerals
doga1238,Doga,Papunesia,-9.63698,149.841,doga1238,dgg,barlowpacific;numerals
dogh1241,Doghoro,Papunesia,-9.13688,148.766,dogh1241,dgx,barlowpacific
domm1246,Dom,Papunesia,-6.03737,144.895,domm1246,doa,numerals
domu1245,Domu,Papunesia,-10.151,148.45,domu1245,dof,barlowpacific
domu1246,Domung,Papunesia,-5.81856,146.682,domu1246,dev,barlowpacific;numerals
dond1249,Dondo,Papunesia,0.80348,120.707,dond1249,dok,barlowpacific;numerals
dori1246,Dori'o,Papunesia,-9.11536,160.897,dori1246,dor,abvd;numerals
doro1266,Doromu-Koki,Papunesia,-9.56687,147.986,doro1266,kqc,barlowpacific;numerals
doso1239,Doso,Papunesia,-7.85806,142.656,doso1239,dol,
dout1240,Doutai,Papunesia,-3.24832,138.22,dout1240,tds,numerals
dree1234,Dre,Papunesia,-8.5,141.68,dree1234,,
duan1242,Duano,Papunesia,0.72162,103.46759,duan1242,dup,barlowpacific
duau1237,Duau,Papunesia,-10.187,151.218,duau1237,dva,numerals
dubu1240,Dubu,Papunesia,-3.62591,140.768,dubu1240,dmu,barlowpacific
dudu1240,Duduela,Papunesia,-5.43119,145.642,dudu1240,duk,barlowpacific
duke1237,Duke,Papunesia,-7.97768,157.064,duke1237,nke,abvd;numerals
dumb1241,Dumbea,Papunesia,-22.0947,166.531,dumb1241,duf,abvd;numerals
dump1242,Dumpas,Papunesia,5.93483,117.419,dump1242,dmv,barlowpacific;numerals
dump1243,Dumpu,Papunesia,-5.82002,145.655,dump1243,wtf,barlowpacific
dumu1246,Dumun,Papunesia,-5.55315,146.082,dumu1246,dui,
duna1248,Duna,Papunesia,-5.41439,142.475,duna1248,duc,barlowpacific;numerals
dupa1235,Dupaninan Agta,Papunesia,17.3748,122.188,dupa1235,duo,abvd;numerals
duri1242,Duri,Papunesia,-3.37081,119.871,duri1242,mvp,barlowpacific;numerals
duri1243,Duriankere,Papunesia,-1.38946,130.925,duri1243,dbn,barlowpacific
dusn1237,Dusner,Papunesia,-2.73859,134.391,dusn1237,dsn,barlowpacific;numerals
dusu1267,Dusun Witu,Papunesia,-1.57408,114.979,dusu1267,duw,numerals
dusu1269,Dusun Malang,Papunesia,-0.85277,115.392,dusu1269,duq,numerals
dusu1271,Dusun Deyah,Papunesia,-1.95514,115.578,dusu1271,dun,numerals
duvl1242,Duvle,Papunesia,-3.21832,137.964,duvl1242,duv,numerals
duwe1237,Duwet,Papunesia,-6.45752,146.841,duwe1237,gve,barlowpacific;numerals
east2440,East Makian,Papunesia,0.07337,127.423,east2440,mky,abvd;barlowpacific;numerals
east2443,East Ambae,Papunesia,-15.3523,167.89,east2443,omb,abvd;numerals
east2447,East Futuna,Papunesia,-14.278717,-178.137222,east2447,fud,abvd;numerals
east2462,East Masela,Papunesia,-8.13455,129.873,east2462,vme,abvd;lexirumah;numerals
east2465,East Tarangan,Papunesia,-6.76213,134.288,east2465,tre,numerals
east2472,East Damar,Papunesia,-7.16991,128.636,east2472,dmr,abvd;lexirumah;numerals
east2482,Eastern Tawbuid,Papunesia,12.8968,121.177,east2482,bnj,numerals
east2485,Eastern Penan,Papunesia,4.5915,114.584,east2485,pez,numerals
east2486,East Berawan,Papunesia,3.96098,114.606,east2486,zbe,numerals
east2516,East Kewa,Papunesia,-6.32989,143.931,east2516,kjs,barlowpacific;numerals
east2563,Eastern Cham,Eurasia,11.2853,108.49,east2563,cjm,abvd;numerals
east2694,Eastern Subanen,Papunesia,8.2475,123.5234,east2694,sfe,barlowpacific
eder1237,Edera Awyu,Papunesia,-7.0038,139.914,eder1237,awy,barlowpacific
edol1239,Edolo,Papunesia,-6.11618,142.65,edol1239,etr,barlowpacific;numerals
edop1238,Edopi,Papunesia,-3.11078,137.387,edop1238,dbf,numerals
eipo1242,Eipomek,Papunesia,-4.33691,140.045,eipo1242,eip,numerals
eiti1240,Eitiep,Papunesia,-3.51561,142.555,eiti1240,eit,
ekar1243,Ekari,Papunesia,-3.88974,136.018,ekar1243,ekg,barlowpacific;numerals
elep1240,Elepi,Papunesia,-3.7505,143.93,elep1240,ele,barlowpacific
elke1240,Elkei,Papunesia,-3.45544,142.093,elke1240,elk,barlowpacific
else1239,Elseng,Papunesia,-3.00176,140.418,else1239,mrf,barlowpacific;numerals
eluu1241,Elu,Papunesia,-1.99841,147.101,eluu1241,elu,
emae1237,Emae,Papunesia,-17.052,168.399,emae1237,mmw,abvd;numerals
emba1238,Embaloh,Papunesia,1.3156,112.63,emba1238,emb,abvd;barlowpacific;numerals
empl1237,Emplawas,Papunesia,-8.03209,129.721,empl1237,emw,abvd;lexirumah;numerals
emum1240,Emumu,Papunesia,-3.74242,140.903,emum1240,enr,barlowpacific
ende1246,Ende,Papunesia,-8.70998,121.555,ende1246,end,abvd;barlowpacific;lexirumah;numerals
enga1252,Enga,Papunesia,-5.45619,143.685,enga1252,enq,abvd;barlowpacific;numerals
engg1245,Enggano,Papunesia,-5.38846,102.245,engg1245,eno,abvd;barlowpacific;numerals
enre1239,Enrekang,Papunesia,-3.53848,119.66,enre1239,ptt,barlowpacific
erav1244,Erave,Papunesia,-6.55011,143.918,erav1244,kjy,barlowpacific
eree1241,Ere,Papunesia,-2.15569,147.083,eree1241,twp,barlowpacific
erit1239,Eritai,Papunesia,-2.71182,138.053,erit1239,ert,numerals
erok1237,Erokwanas,Papunesia,-2.83746,132.705,erok1237,erw,barlowpacific;lexirumah;numerals
esee1247,Ese,Papunesia,-9.09451,148.376,esee1247,mcq,numerals
eton1255,Eton (Vanuatu),Papunesia,-17.74,168.549,eton1255,etn,abvd;numerals
ewag1241,Ewage-Notu,Papunesia,-8.68756,148.405,ewag1241,nou,barlowpacific
faga1239,Fagani,Papunesia,-10.4479,161.662,faga1239,faf,abvd
fair1238,Faire Atta,Papunesia,17.9808,121.436,fair1238,azt,barlowpacific
fait1240,Kulsab,Papunesia,-5.59947,145.298,fait1240,faj,barlowpacific
faiw1243,Faiwol,Papunesia,-5.4967,141.656,faiw1243,fai,barlowpacific;numerals
fass1245,Momu-Fas,Papunesia,-3.10868,141.64,fass1245,fqs,abvd;barlowpacific;numerals
fasu1242,Fasu,Papunesia,-6.62687,143.284,fasu1242,faa,barlowpacific
fata1245,Fataleka,Papunesia,-8.59041,160.861,fata1245,far,abvd;numerals
fata1247,Fataluku,Papunesia,-8.49464,127.08,fata1247,ddg,abvd;barlowpacific;lexirumah;numerals
fayu1238,Fayu,Papunesia,-3.14497,136.867,fayu1238,fau,numerals
femb1238,Fembe,Papunesia,-5.71596,142.254,femb1238,agl,barlowpacific;numerals
fiji1243,Fijian,Papunesia,-18.0,178.33,fiji1243,fij,abvd;numerals
fili1244,Filipino,Papunesia,12.265,123.464,fili1244,fil,barlowpacific;googleuninum
fina1242,Eastern-Southern Bontok,Papunesia,17.0319,121.11,fina1242,bkb,abvd;barlowpacific;numerals
fino1238,Finongan,Papunesia,-6.33005,146.629,fino1238,fag,barlowpacific
fiwa1240,Fiwaga,Papunesia,-6.66342,143.646,fiwa1240,fiw,
foau1240,Abawiri,Papunesia,-3.04582,139.213,foau1240,flh,numerals
foii1241,Foi,Papunesia,-6.47258,143.495,foii1241,foi,barlowpacific
folo1238,Folopa,Papunesia,-6.86321,144.458,folo1238,ppo,barlowpacific;numerals
fora1245,Forak,Papunesia,-5.69079,146.541,fora1245,frq,
ford1242,Fordata,Papunesia,-7.28902,131.511,ford1242,frd,abvd;barlowpacific;numerals
fore1270,Fore,Papunesia,-6.64473,145.5065,fore1270,for,barlowpacific;numerals
fort1240,Kiai,Papunesia,-15.4484,166.931,fort1240,frt,abvd;numerals
futu1245,Futuna-Aniwa,Papunesia,-19.5303,170.215,futu1245,fut,abvd;numerals
fuyu1242,Fuyug,Papunesia,-8.6371,147.312,fuyu1242,fuy,barlowpacific;numerals
fwai1237,Fwâi,Papunesia,-20.6873,164.901,fwai1237,fwa,abvd;numerals
gada1258,Ga'dang,Papunesia,17.2238,121.455,gada1258,gdg,barlowpacific
gadd1244,Gaddang,Papunesia,16.5468,121.177,gadd1244,gad,abvd;numerals
gads1258,Gadsup,Papunesia,-6.31631,145.997,gads1258,gaj,barlowpacific;numerals
gaik1242,Gaikundi,Papunesia,-4.01718,143.139,gaik1242,gbf,
gain1243,Gaina,Papunesia,-9.14409,148.59,gain1243,gcn,
gale1257,Galeya,Papunesia,-9.54137,150.836,gale1257,gar,numerals
gale1259,Galela,Papunesia,2.31461,128.44,gale1259,gbi,barlowpacific;numerals
gall1278,Gal,Papunesia,-5.16351,145.623,gall1278,gap,barlowpacific
galo1243,Galoli-Talur,Papunesia,-8.61074,125.959,galo1243,gal,abvd;barlowpacific;lexirumah;numerals
gamk1238,Gamkonora,Papunesia,1.34308,127.506,gamk1238,gak,barlowpacific
gana1277,Gana,Papunesia,5.57583,116.145,gana1277,gnq,barlowpacific;numerals
gane1237,Gane,Papunesia,-0.42618,127.976,gane1237,gzn,abvd;barlowpacific
gang1270,Ganglau,Papunesia,-5.57945,146.1305,gang1270,ggl,barlowpacific
gant1244,Gants,Papunesia,-5.28113,144.771,gant1244,gao,barlowpacific
gaoo1237,Gao,Papunesia,-8.35163,159.789,gaoo1237,gga,abvd;numerals
gapa1238,Gapapaiwa,Papunesia,-9.73317,149.854,gapa1238,pwg,abvd;barlowpacific;numerals
garu1246,Garus,Papunesia,-4.9222,145.683,garu1246,gyb,barlowpacific
gayo1244,Gayo,Papunesia,4.3733,97.3456,gayo1244,gay,abvd;numerals
gebe1237,Gebe,Papunesia,-0.07877,129.424,gebe1237,gei,abvd;barlowpacific;numerals
geda1237,Gedaged,Papunesia,-5.18175,145.781,geda1237,gdd,abvd;barlowpacific
gela1263,Gela,Papunesia,-9.04587,160.186,gela1263,nlg,abvd;numerals
gend1249,Gende,Papunesia,-5.67528,145.177,gend1249,gaf,barlowpacific
gese1240,Geser-Gorom,Papunesia,-3.8016,130.701,gese1240,ges,abvd;barlowpacific;lexirumah;numerals
ghan1242,Ghanongga,Papunesia,-8.02035,156.552,ghan1242,ghn,abvd;numerals
ghar1239,Ghari,Papunesia,-9.4791,159.917,ghar1239,gri,abvd;numerals
ghay1237,Ghayavi,Papunesia,-10.011,149.84,ghay1237,bmk,abvd;barlowpacific;numerals
gian1241,Giangan,Papunesia,6.99967,125.359,gian1241,bgi,abvd;numerals
gilb1244,Gilbertese,Papunesia,0.179,173.64,gilb1244,gil,abvd;numerals
gimi1242,Gimi (West New Britain),Papunesia,-6.02464,149.478,gimi1242,gip,barlowpacific;numerals
gimi1243,Gimi (Eastern Highlands),Papunesia,-6.42097,145.214,gimi1243,gim,barlowpacific
ginu1240,Ginuman,Papunesia,-10.0298,149.7,ginu1240,gnm,barlowpacific
gira1247,Girawa,Papunesia,-5.35342,145.423,gira1247,bbr,barlowpacific;numerals
gitu1237,Gitua,Papunesia,-6.0151,147.485,gitu1237,ggt,abvd;barlowpacific;numerals
gizr1240,Gizrra,Papunesia,-9.183,142.804,gizr1240,tof,barlowpacific
gnau1240,Gnau,Papunesia,-3.59093,142.196,gnau1240,gnu,
goba1246,Gobasi,Papunesia,-6.48678,142.201,goba1246,goi,barlowpacific
gogo1265,Gogodala,Papunesia,-8.08527,142.874,gogo1265,ggw,barlowpacific;numerals
goli1247,Golin,Papunesia,-6.2249,144.8505,goli1247,gvf,barlowpacific;numerals
gone1237,Gone Dau,Papunesia,-16.5886,178.599,gone1237,goo,numerals
gora1261,Gorap,Papunesia,2.13058,128.261,gora1261,goq,
gora1262,Gorakor,Papunesia,-6.85564,146.579,gora1262,goc,barlowpacific;numerals
goro1259,Gorontalo,Papunesia,0.62689,122.288,goro1259,gor,abvd;barlowpacific;numerals
goro1261,Gorovu,Papunesia,-4.52947,144.59,goro1261,grq,barlowpacific
gras1249,Grass Koiari,Papunesia,-9.51218,147.437,gras1249,kbk,barlowpacific
gres1240,Gresi,Papunesia,-2.72229,140.279,gres1240,grs,barlowpacific
guhu1244,Guhu-Samane,Papunesia,-7.99922,147.228,guhu1244,ghs,barlowpacific;numerals
gula1270,Gula'alaa,Papunesia,-8.74742,161.023,gula1270,gmb,abvd
guma1254,Gumawana,Papunesia,-9.28497,150.762,guma1254,gvs,abvd;numerals
guma1255,Gumalu,Papunesia,-5.22189,145.618,guma1255,gmu,barlowpacific
gunt1241,Warta Thuntai,Papunesia,-8.80806,141.253,gunt1241,gnt,
gura1254,Guramalum,Papunesia,-4.26666,152.933,gura1254,grz,
guri1248,Guriaso,Papunesia,-3.5718,141.597,guri1248,grx,barlowpacific
gusa1246,Gusan,Papunesia,-6.28998,146.679,gusa1246,gsn,barlowpacific
guya1251,Guya,Papunesia,-5.70374,146.453,guya1251,gka,
gwah1244,Gwahatike,Papunesia,-5.64555,146.455,gwah1244,dah,
gwed1239,Gweda,Papunesia,-10.2173,150.421,gwed1239,grw,numerals
habu1241,Habu,Papunesia,-8.76565,125.965,habu1241,hbu,lexirumah;numerals
haek1239,Haeke,Papunesia,-21.0735,164.869,haek1239,aek,abvd
haho1237,Hahon,Papunesia,-5.59031,154.801,haho1237,hah,barlowpacific;numerals
haig1237,Haigwai,Papunesia,-10.2741,150.256,haig1237,hgw,numerals
haji1235,Haji,Papunesia,-5.07781,104.714,haji1235,hji,numerals
hako1237,Hakö,Papunesia,-5.06832,154.594,hako1237,hao,abvd;barlowpacific
hali1244,Halia,Papunesia,-5.26603,154.662,hali1244,hla,abvd;barlowpacific;numerals
hama1240,Hamap,Papunesia,-8.26749,124.522,hama1240,hmu,lexirumah;numerals
hamt1247,Hamtai,Papunesia,-7.54975,146.227,hamt1247,hmt,barlowpacific;numerals
hang1263,Hanga Hundi,Papunesia,-3.90364,142.849,hang1263,wos,barlowpacific
hano1246,Hano,Papunesia,-15.5432,168.167,hano1246,lml,abvd;numerals
hanu1241,Hanunoo,Papunesia,12.4159,121.221,hanu1241,hnn,abvd;barlowpacific;numerals
haro1237,Haroi,Eurasia,13.2201,108.995,haro1237,hro,numerals
haru1244,Haruku,Papunesia,-3.57029,128.476,haru1244,hrk,barlowpacific
haru1245,Haruai,Papunesia,-5.09522,144.3375,haru1245,tmd,barlowpacific
hata1243,Hatam,Papunesia,-1.13531,134.037,hata1243,had,barlowpacific;lexirumah;numerals
have1241,Haveke,Papunesia,-21.0249,164.753,have1241,hvk,abvd
hawa1245,Hawaiian,Papunesia,19.6297,-155.43,hawa1245,haw,abvd;googleuninum;ids;numerals;wold
helo1243,Helong,Papunesia,-10.2647,123.377,helo1243,heg,lexirumah;numerals
herm1237,Hermit,Papunesia,-1.52891,145.075,herm1237,llf,abvd;barlowpacific
hewa1241,Hewa,Papunesia,-5.03635,142.551,hewa1241,ham,barlowpacific;numerals
heyo1240,Heyo,Papunesia,-3.83003,142.471,heyo1240,auk,barlowpacific;numerals
higa1237,Higaonon,Papunesia,8.61202,125.071,higa1237,mba,numerals
high1275,Highland Konjo,Papunesia,-5.26559,119.928,high1275,kjk,
hili1240,Hiligaynon,Papunesia,10.4018,122.974,hili1240,hil,abvd;googleuninum;numerals
hitu1239,Hitu,Papunesia,-3.57478,128.186,hitu1239,htu,abvd;numerals
hiww1237,Hiw,Papunesia,-13.126367,166.584857,hiww1237,hiw,abvd;numerals
